Ticker,변동성,평균 주간 수익률
A064760,0.355173016,0.007388709
A065270,,
A065440,0.266317664,0.002822755
A065510,0.260705748,-0.001494406
A065570,0.216730889,0.001076434
A065660,0.581109761,-0.001519757
A065950,0.323395016,0.005877881
A066130,0.199319398,0.004535722
A066430,0.693352708,0.002748048
A066575,0.218996656,0.004252625
A067010,0.351867892,0.005557671
A067030,,
A067310,0.220858346,0.00517102
A067390,0.391286458,-0.002516871
A067920,0.081706202,0.001580237
A068330,0.522778355,0.007859399
A068400,0.168934942,0.00214016
A068790,0.281737595,0.003742311
A069110,0.402954062,-0.003805638
A069140,0.168497679,0.003965279
A069620,0.336722994,0.005325238
A069660,0.121039663,0.002671993
A069730,0.426860574,0.004479185
A070300,0.176803041,0.000891011
A071090,0.295000391,0.003805468
A071200,0.16698692,0.000568238
A071280,0.346079792,0.006631268
A072470,0.330961886,1.10129E-05
A072770,0.166857284,0.002293234
A072870,0.14218488,0.000655286
A073110,0.363803496,0.004579736
A073570,0.338965776,0.001131229
A074430,0.247788771,0.006036037
A077360,0.202781594,0.00309044
A078140,0.24697932,0.002461212
A078340,0.198634954,0.002675698
A078520,0.403157461,-0.001444477
A078590,0.730581462,0.013973395
A078890,0.231578079,1.80216E-05
A079170,0.151219941,0.002570054
A079190,0.204484625,0.001814105
A079650,0.286240148,0.003149987
A079810,0.482557123,0.007539648
A079980,0.190925912,0.001856517
A080010,0.172818526,0.001720553
A080520,0.255512375,8.5137E-05
A081000,0.603519155,0.011410124
A081580,0.36336989,-0.001505667
A081970,,
A082210,0.207120563,0.005725553
A082660,0.648842038,-0.003896392
A083420,0.242352798,0.005297784
A083790,0.230416367,0.00551244
A084010,0.258256604,0.00261823
A084680,0.361327999,0.003937192
A084690,0.244885951,-0.001057376
A084990,0.429953121,0.000704854
A085620,0.166797634,0.000407281
A085660,0.303744574,0.004091942
A085670,0.266525645,0.004904674
A086280,0.162233995,0.001182306
A086520,0.433044316,0.007894754
A086960,0.236734091,-0.001052233
A087260,0.293851984,0.401269629
A087730,0.946969003,0.00186465
A088350,0.440427476,-0.002506321
A088800,0.829221697,0.010501728
A089470,0.301845422,-0.000261207
A089530,0.235053748,0.001826622
A089850,0.244625447,-0.000395899
A090080,0.267376551,0.001958137
A090150,0.233442725,0.004185088
A090355,0.187641147,0.003996531
A090410,0.158442742,0.003224295
A090460,0.44772815,0.010732058
A090710,0.41352144,0.006968427
A090730,,
A091340,0.246431433,0.003960679
A091700,0.201479111,0.001711051
A092070,0.258295368,0.003350509
A092230,0.135243197,0.001147599
A092300,0.150641676,0.003405403
A092460,0.286466377,0.002293428
A093190,0.154843558,-0.001663972
A093810,,
A094940,0.515761016,0.008465197
A095270,0.306188104,0.000221443
A095300,,
A095340,0.3421964,0.003393141
A095500,0.289738985,-0.000407618
A096240,0.178520525,0.004024098
A096690,0.607114889,-0.001190662
A096870,0.182100134,0.002129589
A099320,0.219310524,0.006799867
A099430,,
A099750,0.196208286,-0.17057903
A099830,,
A100090,0.587479597,0.011187829
A100660,0.292169957,0.005503806
A100700,0.176741148,0.002612873
A101060,0.199624031,-0.001867859
A101490,0.990480488,0.009183197
A101530,0.46061148,0.112048193
A102460,0.219124981,0.001511859
A102710,0.366276888,0.005755617
A102960,0.178123892,0.000716308
A103130,,
A104120,,
A104460,0.545995327,0.005129571
A104480,0.157488497,0.002915084
A104830,0.17057462,0.001734482
A105630,0.440890417,-0.002340403
A105780,0.135267926,0.00287208
A106080,0.60381709,-0.003428234
A106870,,
A107590,0.278330727,0.005412786
A108320,0.195934051,0.003510579
A108450,0.195402201,0.003623489
A108490,0.197943904,0.107142857
A108860,0.229275785,0.000104582
A109820,1.00681165,0.015894033
A112610,0.746234918,0.010508261
A113810,0.577580453,0.001557107
A114630,0.214166257,0.000418707
A115440,0.228611624,0.006416444
A115480,0.198593743,0.002265972
A115500,0.184291365,0.005408351
A115530,0.563738911,-0.001649762
A117680,0.187001058,0.000668323
A118990,0.318369714,-0.071817193
A120030,0.167674944,0.004220729
A120115,0.216999777,-4.58612E-05
A121890,0.526626879,-0.003285203
A122310,0.190957793,0.01184739
A122640,0.349806236,0.004529389
A122800,,
A122870,0.221350231,0.001915137
A123420,0.299286147,0.000924235
A126560,0.096500105,0.001475202
A127160,0.914839413,0.000705136
A128940,0.280336081,-0.000606056
A130680,0.253418031,-0.000915945
A130960,,
A131220,0.442323498,0.006334556
A131760,0.537340127,-0.00026909
A131970,0.746964651,0.012000456
A134380,0.199699421,0.002005172
A134580,0.28664666,0.001827168
A134780,,
A134790,0.420790784,0.008664544
A136540,0.168937458,0.003676508
A137310,,
A137400,0.565205389,0.008065256
A138530,0.131922628,0.002660491
A138540,0.102520929,0.002244007
A138690,0.297804188,-0.00173603
A138930,0.214248944,-0.000650685
A139130,0.232303122,-0.000534497
A139230,0.148214404,0.00201324
A140700,0.182017505,-0.000641337
A141020,0.900685714,-0.01020318
A143160,0.506474112,0.005814242
A143240,0.190811481,0.002082941
A143860,0.235736456,0.002941946
A144620,0.348579916,0.007508063
A148020,0.1209882,0.00268146
A149950,0.121091042,0.001840789
A150460,0.108401783,-0.00046393
A156000,,
A157490,0.272821577,0.003372326
A158430,0.214736304,0.072413793
A160600,0.521074201,-0.007117632
A161390,0.272989665,0.000594328
A161570,0.537393286,-0.001976955
A166090,0.242669691,-0.015673981
A166480,0.332061111,0.004852789
A169330,0.109563837,-0.192913386
A170030,0.334639535,0.00537156
A170350,,
A170790,0.369520786,0.00432716
A171010,0.330905711,0.007035977
A174880,0.416892885,-0.034985423
A175250,0.298830939,-0.17652027
A177900,,
A185490,0.384639454,0.0036313
A186630,,
A187220,0.248852579,-0.001080812
A187420,0.293190671,0.00467844
A192390,0.323673776,-0.001085918
A192400,0.218078721,-0.000686879
A192530,,
A192720,0.099563492,0.001348383
A196490,0.389872027,0.00261026
A197210,,
A200130,0.364602735,0.003177791
A200230,0.459974235,0.012683182
A200250,0.104137325,0.001538347
A201490,0.219214365,0.492096944
A203690,0.353055262,0.004403099
A203780,0.141057296,0.00164789
A203900,,
A204020,0.311876963,0.231441048
A206560,0.274900733,-0.000513947
A208140,0.223265743,0.006066124
A208710,0.24751057,0.000653276
A208860,0.273626027,0.215684068
A208870,,
A210540,0.416138265,0.004676326
A210780,0.08395926,0.001051101
A211270,0.128004399,0.027906977
A211900,0.081804151,0.000769218
A213090,0.144559685,-0.000580475
A214270,0.344731925,0.001897699
A214330,0.283976521,0.00249487
A214370,0.200305563,0.000491844
A214680,0.173762049,0.000684627
A215000,0.23184736,0.00023004
A217190,0.316901211,0.000966076
A217270,0.347148285,0.008409468
A217330,0.58157134,0.017985612
A217480,0.455366879,-0.090909091
A217730,0.332971374,0.000910552
A217780,0.16608865,-0.001716083
A217810,,
A218410,0.51357979,0.007736269
A219390,0.346094177,-0.001237323
A219750,0.241915073,0.00398541
A219960,,
A220260,0.368178182,0.011757859
A221610,0.370319304,-0.247787611
A221980,0.16806374,0.000210861
A222040,0.510532568,-0.001402575
A222800,0.361454856,0.007978748
A223190,0.116428875,0.002475101
A225040,0.243193524,0.005089191
A225050,0.15813273,0.002041211
A225060,0.213210256,0.004434238
A225130,0.224265124,0.003364858
A225190,0.221596653,0.023809524
A225220,0.792067597,0.008114576
A225530,0.335435494,0.007464799
A226320,0.508124469,-0.001494372
A226330,0.476827567,-0.056291391
A226350,,
A226590,,
A227840,0.340688747,-0.000993176
A228670,0.161399863,-0.105084746
A228800,0.112471329,0.00131697
A228990,,
A229000,0.203704361,0.002976529
A229720,0.132900285,0.002798639
A230360,0.680214241,-0.091383042
A232680,0.357851741,0.009624172
A233740,0.372411021,0.003925321
A234080,0.196997753,-0.173469388
A234300,0.444576535,-0.03716018
A234690,0.192979968,-0.025531915
A236810,,
A237880,0.354188353,-0.093867334
A238200,0.229153027,-0.043844857
A239340,0.544036836,0.007696254
A239620,,
A239660,0.025417509,0.000749738
A239970,,
A240540,,
A241180,0.13682188,0.011464134
A241560,0.12889159,-0.027855153
A241790,0.245279834,0.038404727
A244620,0.11883621,0.036882394
A244920,0.256739846,1.002753737
A245710,0.126326397,0.040642248
A246690,0.287287319,0.247983871
A246710,0.257991415,-0.152892562
A246780,,
A247780,,
A248070,,
A248170,0.169907143,-0.074782609
A248260,0.126560256,0.00302267
A248270,0.152787708,0.026593076
A252400,0.18783127,0.046402503
A253150,0.186489903,0.019093686
A253160,0.228838202,0.003861004
A253280,0.237380085,-0.04049904
A253450,0.160243931,-0.10724234
A254120,0.156801163,0
A255780,,
A256440,0.111915494,-0.01754386
A256630,0.197140516,-0.00990099
A256750,0.201822797,0.015686275
A258610,0.435204967,-0.064516129
A259210,,
A259290,,
A262830,,
A264660,0.205293157,-0.065395095
A264900,0.321133946,-0.139583333
A26490K,0.21174214,-0.167539267
A265520,0.281951665,0.244604317
A266140,,
A266160,0.080960649,0.005926251
A266530,,
A267250,0.201106051,-0.039525692
A267270,0.508776968,0.167368515
A267300,,
A267440,0.103481795,-0.008466135
A267450,0.110238004,0.009547739
A267770,0.182164056,0.036109774
A267790,0.3096134,0.145299145
A267850,0.235886042,-0.044176707
A268200,,
A269420,0.08202484,0.017901542
A270520,0.159705325,0.015247108
A271560,0.157006835,-0.015795869
A272290,0.218707822,0.032648232
A275750,0.175419527,0.010233918
A276000,0.078219787,-0.005985037
A276730,,
A276920,,
A276970,0.057744345,-0.002960039
A276980,,
A277290,,
A277310,,
A277490,,
A277650,0.115028144,-0.029450721
A277810,,
A277880,0.418089593,0.678095238
A278240,0.373656984,0.000486618
A278280,0.440969234,0.0951417
A278650,0.171129912,-0.059496568
A280320,0.156222665,0.001008065
A280470,,
A281990,0.098853175,0.025107104
A284620,0.311043921,0
A284990,0.144285143,0.001450477
A28513K,1.049566078,-0.080962801
A285490,0.590706396,0.404371585
A285820,,
A286340,,
A287330,0.094255292,0.012781497
A287410,0.049573074,0
A288620,0.363718297,-0.180332772
A289010,0.126144498,-0.137339056
A289220,,
A289250,0.102253869,0.036093173
A290650,0.778409201,-0.147722295
A290660,0.219208318,-0.143552311
A291130,0.139117377,-0.005384239
A291230,0.016429574,0
A291650,0.107099341,-0.13878327
A291680,0.049442005,-0.006750241
A292130,,
A292160,0.101822573,-0.011551272
A292750,0.101697259,-0.011614811
A293180,0.10011803,-0.012191872
A293990,,
A294630,0.146730613,-0.052631579
A294870,0.358985317,-0.162884518
A296710,,
A298000,0.171915207,0.090301003
A298040,0.375867915,0.077338129
A298050,0.194596382,0.01875
A298060,0.197574902,-0.053745928
A298690,0.264579885,-0.05583013
A298770,0.192580433,-0.017
A300080,0.313338976,0.210843373
A300640,0.170766039,-0.010245265
A300950,0.150382591,-0.014473136
A301300,0.083184232,0.363951473
A301440,0.11139427,0.005199667
A302430,0.205144291,-0.099022953
A304720,,
A304780,0.189775638,0.047233468
A305090,0.470885684,-0.180672269
A305720,0.22450257,0.016652961
A306620,0.174097841,0.002558854
A306960,,
A30703K,,
A307280,0.149456735,0.004618938
A307520,0.080906302,0.04093332
A307750,0.48954657,0.004830918
A307950,0.336719335,-0.084043849
A309190,,
A309230,0.10052859,-0.003012048
A309740,,
A310080,0.116651261,-0.005434783
A310960,0.111054773,0.022547914
A310970,0.115941895,0.016890214
A311320,,
A311390,0.170917525,-0.155709343
A313760,0.232114837,-0.355555556
A314250,0.312977897,0.028935753
A315480,0.206077368,-0.015793683
A315930,0.095411674,0.023410066
A318400,,
A319700,,
A322510,0.291098575,-0.111644658
A322590,,
A322780,0.061469112,-0.111028593
A323230,0.061336645,-0.426589356
A325010,0.168046818,0.007007708
A325840,,
A327260,0.126982349,0.04159132
A328370,0.116556478,-0.010643445
A32904L,,
A329670,0.047981862,0.002928258
A329750,0.032006137,0.010447761
A33129K,,
A331920,0.117875984,0.104651163
A332500,0.121931411,0.020744155
A332620,0.053050345,0.01650165
A333900,,
A335810,0,
A335890,0.071937027,-0.002724796
A336060,0.006005679,0
A33626L,0.410170771,2.674314992
A336370,0.307274342,1.949183303
A337280,,
A339610,,
A339770,0.076538733,-0.166383701
A339950,0.113969035,-0.002331002
A340350,0.00492438,-0.007481297
A340930,,
A341170,,
A343510,0.009142212,0.002469136
A344050,0.006713155,0.009925558
A344540,,
A347030,,
A347740,0.058884698,0.011928429
A348080,,
A348210,0.253729432,0.145251397
A348350,0.101490662,0.508515815
A351330,,
A353190,0.013308856,0.0025
A353200,0.133473898,-0.064646465
A353810,0.315404439,2.16112532
A354240,0.020192838,0.01425762
A354350,0.097473659,0.074035454
A355150,0.010558901,0.007481297
A357100,,
A357230,,
A357780,0.085877852,-0.162765957
A363260,,
A364690,0.076746919,0.027486257
A364980,0.114827196,-0.063337957
A365000,0.024073764,-0.055818354
A367760,0.051561888,0.085832472
A368590,0.021223117,-0.012993503
A368770,,
A370310,,
A371470,0.011806548,0.099294355
A371870,0.00898652,-0.007367387
A377030,,
A378850,,
A379800,,
A379810,,
A380320,,
A381170,,
A381180,,
A385600,,
A387280,,
A390350,,
A390390,,
A394340,,
A394660,,
A394670,,
A395160,,
A000030,,
A000060,0.201080779,0.000481963
A000100,0.177164808,0.002695863
A000157,0.179794577,0.003831997
A000215,0.167637232,0.004147546
A000225,0.314922313,0.004897986
A000300,0.210388163,-0.000202839
A000370,0.385873729,-0.000570336
A000490,0.179948982,0.000820036
A000500,0.145961729,0.001668112
A000540,0.314436907,0.000128685
A000660,0.308383525,0.006465775
A000680,0.163390989,0.000118192
A000725,0.604313293,0.011930764
A000760,0.148153378,0.000578417
A000850,0.19532569,-0.001378787
A000890,0.259557174,-0.000869888
A000990,0.365039164,0.006862207
A001040,0.33169757,-0.002572958
A001200,0.203507337,0.003719826
A001250,0.235631112,-0.000543007
A001260,0.396807545,0.003713259
A001440,0.514228977,0.001488696
A001500,0.111280019,0.001826475
A001560,0.069646009,0.000448099
A001630,0.241812617,0.001603639
A001725,0.067022343,0.000411271
A001795,0.074771474,0.001381057
A001820,0.568642954,0.009245574
A001840,0.366230815,0.007509802
A001940,0.101515256,0.001163325
A002100,0.427022305,0.006763285
A002140,0.372803622,0.009411704
A002220,0.169513833,0.001211742
A002270,0.291548331,-0.003045317
A002380,0.275952063,-0.001199452
A002620,0.475089345,0.002618479
A002630,0.579740707,-0.00035345
A002700,0.166717895,0.003713842
A002810,0.118555128,-0.000852079
A002820,0.402316223,-0.001723776
A002880,0.360541133,-0.001937814
A002920,0.20065654,-0.000956744
A002995,0.404274143,0.007477067
A003030,0.284661255,0.001383971
A003070,0.294027368,0.003794548
A003090,0.428614162,0.009307406
A003120,0.17887667,-0.000875415
A003200,0.247787324,-0.001708004
A003280,0.720100746,-0.005479106
A003300,0.286570496,0.000963635
A003310,0.272375469,0.006071662
A003415,,
A003450,,
A003465,0.083263012,-0.000179044
A003490,0.165271366,0.00258101
A003550,0.113194734,0.001754908
A003555,0.105055515,0.001942443
A003570,0.264470325,-0.002233161
A003690,0.188188603,-0.001419449
A003830,0.134667273,0.000760204
A003850,0.211304956,0.003612725
A004020,0.274674869,0.000807035
A004060,0.225973916,-7.62533E-05
A004100,0.291798454,0.001057408
A004135,,
A004140,0.150557687,0.002407471
A004250,0.287093734,-0.002817663
A004380,0.301248752,0.003285594
A004440,0.42569656,0.063241107
A004560,0.194252404,0.001396004
A004590,0.084800003,0.001325951
A004720,0.411336456,0.006737096
A004740,,
A004780,0.205770445,-0.000636531
A004870,0.526007591,0.001531446
A004970,0.166534598,-0.00164026
A004989,,
A00499K,0.149404786,-0.083961249
A005110,0.464977335,0.002641269
A005290,0.493408498,0.0104772
A005389,0.149356734,0.000654669
A005390,0.235059261,0.003891765
A005490,0.210798172,0.002882765
A005610,0.404661646,-0.003521943
A005745,0.201467032,0.002610731
A005935,0.257365289,0.005762559
A005940,0.177104527,0.001759703
A005980,,
A006125,0.560392929,0.006355281
A006200,0.151233775,0.001091247
A006380,0.39898017,0.003819927
A006400,0.48022309,0.008157685
A006570,0.170877356,0.000288126
A006660,0.21084032,-0.000775828
A006805,0.160699477,0.00049338
A006840,0.372934845,-0.001656421
A006920,0.211081463,0.002719931
A007160,0.284550277,-0.001868938
A007330,0.133391314,0.001482041
A007340,0.188712847,-0.00060981
A007370,0.244359226,0.005275971
A007460,0.848576334,0.006326401
A007575,0.754475219,0.00822126
A007680,0.163142178,-0.172932331
A00781K,0.162991331,0.002446278
A008060,0.170709398,0.000441293
A00806K,0.177947744,-0.019591702
A008250,0.23650788,0.002713028
A008490,0.221717292,0.001755591
A008560,0.165030329,0.001097533
A009070,0.157779714,0.002355294
A009180,0.225254254,0.0010066
A009270,0.212140456,0.001795564
A009275,0.331743934,0.005177494
A009420,0.355017192,0.007449298
A009440,0.280198277,-0.000372263
A009450,0.200002042,0.004274656
A009470,0.553685269,0.009525696
A009580,0.340557875,8.61932E-05
A009620,0.383879431,0.005907044
A009970,0.174979072,-0.001437456
A010050,0.141576132,0.001222508
A010280,0.285799047,0.003748163
A010580,0.334812225,-0.000233568
A010660,0.224773092,0.003046537
A010690,0.433504323,-0.000253782
A010950,0.216983892,0.000317828
A011000,0.744234299,0.009987208
A011040,0.176428433,0.002281823
A011210,0.351015863,-0.001148046
A011330,0.1570831,0.00061213
A011720,,
A011760,0.268586686,0.00039711
A011780,0.23180115,0.005607048
A011810,0.555405875,-0.002162618
A012160,0.273877038,-0.001271903
A012200,0.258730029,0.000999051
A012330,0.109221348,0.001302529
A012610,0.250892527,0.00510073
A012630,0.427594558,-0.002279308
A012690,0.257577291,0.005116141
A013030,0.23763025,-0.000843292
A013367,,
A013580,0.256300497,0.006287873
A013700,0.226455204,0.006200558
A013990,0.390389484,-0.002033561
A014100,0.380430042,-0.00362324
A014285,0.32061198,0.007335681
A014470,0.289849134,0.000562913
A014530,0.074396545,0.000967619
A014580,0.210303714,0.005319958
A014710,0.173472905,0.001028209
A014830,0.083205969,0.000944271
A014940,0.468200395,0.004428007
A015710,0.22075185,-0.000991855
A016380,0.52019562,-0.000929035
A016580,0.166847674,0.000433282
A016920,0.177082245,0.003875832
A017250,0.264657013,4.1001E-05
A017680,,
A017940,0.165391888,-0.000394267
A018000,0.608658036,0.008974028
A018470,0.375708463,-0.003861507
A018670,0.162991713,0.002600063
A018880,0.130172787,0.003023149
A019180,0.258905813,0.003801601
A019440,0.233721617,-0.00101527
A019590,0.20900716,0.00049013
A019680,0.237898744,-0.002485217
A020150,0.389008728,0.007614658
A020710,0.162456147,0.000465503
A021050,0.443102198,0.004648575
A021320,0.199236391,0.002679537
A021650,0.254439453,0.00296704
A022220,0.167105502,0.000394453
A023150,0.150962548,0.001791665
A023350,0.280313211,0.002579039
A023410,0.210958636,0.002089484
A023460,0.116417472,0.002590834
A023600,0.198214202,0.003394186
A023810,0.250212916,0.001136128
A023900,0.436784524,0.007393491
A023960,0.356578922,0.009154263
A024070,0.254421342,-0.001757576
A024110,0.199947744,-0.00045001
A024660,,
A024800,0.323913477,0.001505142
A024840,0.397717726,0.001003617
A024850,0.243119752,0.006707675
A025530,0.26314023,-0.001920357
A025540,0.308633595,-0.000365925
A026040,0.465064856,-0.002615264
A026890,0.564929225,0.00652162
A026940,0.244697855,0.004168332
A027040,0.230372758,0.001990114
A027360,0.502240689,-0.054901961
A027410,0.882567554,-0.006827972
A027740,0.178029792,0.001362653
A028050,0.21625834,0.002049719
A028300,0.662053953,0.011973919
A030200,0.103954042,-0.000281567
A030210,0.283998401,0.003274541
A030530,0.387301105,-0.000393723
A030960,0.220227035,0.003304387
A031860,0.746266137,0.004058187
A031980,0.434841912,0.002239327
A032080,0.29002066,0.000236205
A032540,0.201259657,-0.000407804
A032860,0.509940563,0.002237745
A033180,0.682210765,0.011479985
A033250,0.454350399,0.005514679
A033310,0.80714868,0.010289837
A033530,0.278359905,0.002341698
A033780,0.119950331,-0.000547654
A033920,0.484319931,-0.005206793
A034120,0.194476484,-3.92651E-05
A034220,0.316907551,0.000442389
A034300,0.240281705,-0.000408697
A034310,0.110011466,0.000511272
A034590,0.072601502,-0.000632325
A03473K,0.223148782,0.003305463
A034940,0.160552995,0.00229884
A035000,0.207618085,-0.000981552
A035420,0.295080724,0.003900559
A035720,0.557970433,0.005885981
A036090,0.278970069,0.003068139
A036120,0.525968591,0.012872821
A036690,0.22174607,0.002145082
A037070,0.420278717,0.006866238
A037230,0.35892544,0.00932418
A038060,0.309893852,0.001205235
A038290,0.182491839,0.000252682
A038390,0.107393637,0.000221954
A038460,0.312707033,0.002987043
A038500,0.162324264,0.002082508
A038540,0.540176762,0.005933312
A038620,0.240056531,0.001060221
A038870,0.47715742,0.001591442
A039030,0.241177414,0.002530446
A039130,0.318641294,-0.000780647
A039200,0.61157761,0.011479542
A039440,0.32772946,0.006776277
A039610,0.406624726,0.005350991
A039980,0.376881036,-0.001424139
A040610,0.349509105,-0.000540787
A040910,0.230160488,0.006312372
A041140,0.303273854,0.004872952
A041590,0.602666605,-0.005881732
A041650,0.352815523,-0.002098346
A041960,0.321783396,-0.000807318
A042000,0.864562003,0.021716907
A042040,0.507210235,0.010856786
A042110,0.234755827,0.001000632
A042500,0.209841328,0.004508965
A042940,0.239192893,0.003815401
A043090,0.340075841,-5.58003E-05
A043150,0.224230611,-0.001051043
A043200,0.239969138,0.001538989
A043290,,
A043360,0.259593946,-0.000114156
A044380,0.42575205,0.001539619
A044820,0.478486731,-0.003179641
A044960,0.253138387,0.005513765
A045100,0.168875636,0.003406887
A045510,0.229016143,0.001101844
A046070,0.22913572,-0.001507191
A046440,0.205555954,0.001428726
A046940,0.222686677,0.004601214
A047820,0.364830483,0.001320384
A048770,0.256289856,0.001502119
A048830,0.292873809,0.000254725
A048910,0.225775864,0.002350621
A049070,0.268574359,0.006291307
A049080,0.303352179,0.003138119
A049630,0.438944395,0.00236017
A049800,0.468762901,0.003645583
A049950,0.686108883,0.008915334
A049960,0.441767419,-0.002005784
A050760,0.493822853,0.008002503
A051390,0.084484793,0.001578488
A051630,0.313726403,0.007017916
A051780,0.553823025,-0.002309495
A052020,0.49760726,0.008418462
A052190,0.856781628,-0.00673068
A052220,0.232023669,0.001108415
A052270,,
A052330,0.186108164,-1.32616E-05
A052600,0.254246131,0.004927607
A052900,0.243529262,0.001422276
A052920,,
A053210,0.255042012,-0.00153676
A053260,0.147121903,-0.00028831
A053280,0.368528006,0.004047667
A053290,0.293799968,0.001853928
A053350,0.219472386,-4.26163E-05
A053590,0.503432686,0.001222895
A053660,0.611674335,-0.005790794
A053690,0.141932883,0.001144592
A054050,0.290371661,-0.002083099
A054090,0.17692209,0.002517298
A054180,0.40195563,0.004421678
A054210,0.274866059,0.00523552
A054800,0.106517519,-8.48978E-05
A054920,0.23139573,0.003901446
A055490,0.206470857,0.143451143
A055550,0.154923198,-5.04389E-05
A056700,0.325957094,0.004971381
A057030,0.469627355,0.009156694
A057500,,
A058220,0.526952004,0.00053931
A058430,0.291318093,0.001175143
A058530,0.833887481,-0.006542838
A058630,0.217409589,0.002744546
A058730,0.224670271,0.00248241
A058850,0.134050702,-0.000416173
A059090,0.648672623,0.010023281
A060150,0.165964701,0.003498531
A060230,0.208225015,0.002874418
A060310,0.195656112,0.002160227
A060380,0.126625188,0.001549261
A060590,0.332212522,-0.000111252
A060900,0.326718071,0.000100642
A061040,0.325599473,0.005481277
A061250,0.240741737,0.005074272
A062970,0.280934655,0.003592814
A063440,0.269510832,0.009374122
A064260,0.165267325,0.002715913
A064400,,
A064480,0.351752523,0.000780112
A064510,0.611143274,-0.159133358
A064800,0.507776574,0.000716794
A065350,0.262195875,0.006759698
A065530,0.476338786,0.007232361
A066110,0.783985896,0.000573333
A066310,0.438585369,0.007031374
A066360,0.192198015,-0.016666667
A066410,0.587381193,0.000266671
A066910,0.483709064,-0.001362268
A066970,0.467315344,0.010942575
A066980,0.267591731,-0.000781256
A067160,0.427943025,0.005568662
A067290,0.276710402,0.000644515
A067570,0.203710855,0.002731995
A067770,0.146652411,0.005017156
A067900,0.496335051,0.007226881
A068150,,
A068940,0.386053094,0.006619896
A069460,0.565481463,0.00952525
A069500,0.120478186,0.002661005
A069510,0.126050634,0.001192439
A069920,0.161780279,-0.000429549
A069960,0.229516668,-0.001461156
A071055,0.270809333,0.003890727
A071460,0.167952739,-0.068699102
A071670,0.249209996,0.007008967
A072130,0.178154787,0.001826399
A072950,0.121124303,0.001912636
A072990,0.219144993,-0.244439435
A073490,0.643129074,0.009516885
A074610,0.687878395,0.00752625
A075130,0.166092757,0.001236753
A075180,0.258669678,-0.000338873
A076610,0.391997622,-0.000990132
A078000,0.110089316,0.000243015
A078510,,
A078940,0.425944438,0.000626225
A079000,0.171332422,-0.001398819
A079950,0.32045019,0.001572224
A079970,0.491192834,7.86109E-05
A080160,0.321799274,0.001461655
A080470,0.287840757,0.005564523
A080580,0.675124026,0.007484045
A080720,0.179170343,-0.101321338
A081150,0.258787749,0.005970002
A082270,0.346096727,0.003606773
A083470,1.061332093,-0.003866215
A083650,0.398878719,0.003845096
A084110,0.371560665,-0.002366462
A084695,0.148562292,-5.11831E-05
A086040,0.406455967,0.006589538
A086450,0.336030544,0.004611055
A086980,0.343535376,-0.001299147
A088910,0.126563888,0.000221631
A089600,0.327349292,-0.000137011
A089790,0.430404551,0.008317926
A090435,0.422405996,-0.003612638
A090470,0.419336774,0.004529107
A090850,0.370134077,0.004452565
A091120,0.245468574,0.004270777
A091220,0.1692238,0.001532691
A091580,0.478467907,0.007296193
A092190,0.744917922,-0.140495868
A092200,0.49162159,0.000109857
A092220,0.30630832,0.007749234
A092600,0.395913604,0.003558253
A093230,0.5896277,-0.000792537
A093320,0.674415423,0.007824518
A093920,0.327522597,-0.000208556
A094280,0.297478249,0.003029569
A094860,0.599925844,0.008178291
A095700,0.403460414,0.006649432
A095720,0.512481185,-0.00288066
A095910,0.277408885,0.002294059
A096640,0.578946519,-0.001301423
A096770,0.17237606,0.003026183
A096775,0.19943166,0.004580671
A097520,0.46180432,0.005039322
A097780,0.2482489,0.008314123
A097955,0.225437847,-0.00040811
A099190,0.172411605,0.000417442
A099220,0.355083939,0.006968473
A099520,0.2310183,0.003212983
A100120,0.305055921,-3.65286E-05
A100220,0.312905521,0.0008673
A100250,0.140633139,-0.000241517
A100790,0.214620415,0.354219588
A100910,0.118764437,0.002580161
A101140,0.341219371,0.010740557
A101160,0.551067172,0.010972923
A101240,0.143183016,0.000673365
A101330,0.2189258,0.000995553
A101680,0.376965746,-0.003606512
A101730,0.438901178,-0.001681712
A102110,0.121059199,0.002686992
A102280,0.39682774,-0.00197087
A102780,0.157928733,0.003169034
A102940,0.499715037,-9.92141E-05
A104620,0.31326483,-0.020547945
A104700,0.237053117,0.00062258
A105010,0.160638381,0.002222418
A105550,0.38082127,-0.00011313
A105740,0.327265585,0.006945049
A108790,,
A109070,0.813707945,-0.004884724
A109610,0.645059105,0.009465799
A109860,0.120124719,0.001370501
A110790,0.130492417,-0.020408163
A111110,0.287682089,-0.032064128
A114190,0.245794727,0.002652151
A114570,0.856272034,-0.014765279
A114810,0.45262711,-0.000195437
A115160,0.425888013,-0.00195669
A115180,0.296010518,-0.072110286
A115310,0.139236185,-0.00078112
A117460,0.15609629,0.002826031
A117580,0.093270594,-0.000244374
A117730,0.208541816,-0.132348367
A117930,,
A118000,0.663602382,0.005479456
A120240,0.370500959,0.006678619
A121600,0.349364984,0.00550214
A122230,,
A122450,0.626338245,0.007593725
A122990,0.126782713,0.002434734
A123260,,
A123410,0.271857661,0.00135709
A124500,0.201799494,0.001937633
A126880,0.307270541,0.005773689
A128660,0.102254356,0.002012146
A129890,0.069556425,0.081260365
A130580,0.220471821,0.00333728
A130660,0.19198393,0.000718849
A131090,0.317202973,0.006130527
A131370,0.940043784,0.011193574
A133820,0.176888854,0.004083491
A134660,,
A136510,0.225433807,0.003938368
